id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,2.076585405042844e-09,2.0591032283027818e-12,1.5452670843972988e-08,2.6339669791131727e-08,4.3679603285190855e-11,5.363820873790708e-10,2.339780370675153e-09,8.880178464227768e-11,1.3859113340194106e-12,4.622587212226302e-12,5.672101498140564e-10,1.9564996381279354e-10,1.528072563453198e-11,6.677208331778357e-10,1.5149587247737825e-10,3.944796237123005e-10,3.5123310196252673e-11,2.8164194712224503e-10,1.0255732737030962e-05,3.7115540731982245e-11,2.442609671357464e-11,7.221343233423455e-09,2.438489552175373e-10,2.6180058174053943e-09,7.800037816707622e-07,9.766168816948302e-08,6.726745663401437e-11,2.5391191454168283e-08,3.333428654913111e-08,9.689517342809268e-09,4.365677227061455e-05,9.664135585647497e-11,4.215013189268725e-11,3.7709109965617255e-12,4.5904625480933497e-10,1.1101023424781923e-10,2.356342519679261e-09,8.838280047662123e-09,2.1240182063056897e-09,1.6846266965613415e-10,7.328382289688663e-08,3.7958535481178134e-11,2.0094610901082493e-09,0.9999293968721625,5.605747566406489e-10,1.7195589916174926e-09,1.756284509662905e-11,7.483142190127305e-09,1.0258296651128713e-09,9.087994148774594e-08,4.676040832930212e-09,1.2885450850119335e-09,2.5980823227621853e-08,2.547975845702586e-09,9.814180264283922e-12,1.6059822438686252e-12,1.2125714970635367e-10,3.488021956876872e-07,3.522613679769383e-08,8.314638296660762e-09,5.455998991148575e-06,3.449863782477703e-10,1.9370371876128886e-08,1.5159565028033222e-10,3.7784255240954605e-14,7.57070776386789e-11,7.634837279163055e-11,2.4261322797220572e-08,5.350905544655832e-11,9.287800365532846e-09,3.1800362593945915e-09,3.349011837084759e-08,3.2165567134097646e-10,7.492195090119934e-07,1.0192599215448999e-11,1.208446922950797e-09,3.974432566503777e-08,5.910801579029404e-07,9.759723390909022e-13,3.3102456395884113e-09,5.955436062959705e-12,2.5863135676813274e-10,2.942932396602361e-10,4.1814112132768974e-12,2.6816638379930403e-12,1.0629901227508028e-07,6.951998262053085e-06,1.6537930681406646e-08,1.0203317073728364e-09,1.203041415153424e-08,1.4372167316118632e-09,8.442159853801898e-10,6.070043910322765e-09,3.894701852189949e-11,3.7814339762628853e-11,4.1845105137589615e-08,4.49532690881316e-07,4.6521410890712003e-07,8.229133835198066e-08
36,5.270751992253556e-22,2.834726799261658e-19,1.1286406129979018e-30,3.819561913839228e-29,8.581946840943286e-17,1.0270904557108042e-18,3.625971114410301e-35,1.8310576236312282e-24,3.988042754064518e-25,5.60257673266889e-13,6.581283371880005e-16,4.552258765941614e-22,2.3574339447947864e-23,1.5348559460081262e-15,8.445432666182834e-17,1.0004769453840142e-21,3.594818196123356e-12,1.8522191654733639e-25,2.172704060142577e-19,3.496060880644363e-29,9.951344292818129e-15,6.855294388669429e-16,9.277994724775844e-18,5.683270192141221e-22,2.385859017951911e-26,6.440915297954074e-23,7.4586594973554e-18,1.510819205550718e-22,3.7387452659045398e-22,2.1381924237116484e-20,2.8151653086924e-33,1.591754290540458e-15,1.7515169981256653e-19,3.812079918283419e-13,4.262980828673691e-29,3.443155852396334e-16,5.309993368555694e-31,7.158305615360234e-29,9.220302756792376e-26,6.466874130288081e-26,6.592951516979848e-31,2.0072761023084935e-17,5.085987514137254e-26,6.403115809925482e-33,3.0894678338101683e-18,2.9093351444164096e-31,1.0759371013836635e-08,5.038855734240022e-34,3.8547828594376715e-20,4.1102862421537873e-16,2.8657263102608123e-27,2.405885167016811e-10,1.2341143946686642e-24,1.1223444955227374e-13,9.95077300413244e-13,1.5924139013634085e-16,2.2873880797110505e-09,1.1289802597686373e-33,1.556655724218202e-33,7.298266273317406e-27,2.85529376165952e-27,3.7301325966101015e-24,1.2358126127336676e-23,6.082421560147123e-24,7.023630299344772e-09,1.1744579485019165e-16,1.1530229642808593e-14,3.799818146725265e-35,1.7324657140064124e-20,1.76591332104729e-27,1.0990593109104336e-23,1.3698225469345735e-25,6.313349620086201e-18,3.325131307300815e-31,0.9999999785125537,1.6212630765491274e-11,2.1314099307954537e-32,6.529290034891004e-16,5.316745153434602e-10,1.2959945162620967e-26,1.8014699292285587e-14,2.968325964859229e-29,4.968259278425029e-34,4.7264409491266014e-12,1.079238591668849e-19,4.963607998899489e-33,7.438910765499341e-32,7.991766651790565e-33,6.181526366080891e-10,1.2347347933034564e-33,6.738412510253186e-29,5.96336847989732e-19,6.328361143057369e-23,1.1429911204066705e-15,1.834932444202765e-29,4.859315583053572e-30,1.18429345423341e-30,1.1640492489120126e-14,1.2927027813592845e-21
39,4.3903695977263945e-15,1.211485827435757e-16,1.4062546905382067e-17,2.5020979336603986e-17,2.8420676866968336e-15,6.94304160243503e-14,9.198897705450125e-24,5.012366132969982e-20,6.5785281305496954e-18,2.768652645012863e-11,1.7934417177340454e-13,7.127597928549762e-21,2.3094180797692725e-14,1.1933891463847491e-19,1.5433263322731756e-14,2.7009575920935754e-18,1.7325772234907994e-12,2.2220104812945895e-19,5.98778288525542e-18,4.1699354423921737e-19,1.3582795960463168e-17,5.153583284296025e-12,3.728150309108661e-18,1.2317885497193021e-19,8.547304766576419e-17,2.8507828126416586e-18,8.116683433220081e-10,2.3498677093165287e-10,4.693183759321555e-20,1.767006115719931e-17,2.5734228309389107e-26,3.458367517107368e-11,1.641771039021725e-14,3.7585359670594925e-16,5.771362404890906e-15,1.7287202338209528e-16,3.2229858873859096e-17,4.139069769778383e-18,2.3034877390362434e-12,1.5563231166164877e-15,7.575682894533184e-21,1.5982771325716244e-11,5.985748819954223e-14,2.9862664051709043e-17,6.712745865280815e-14,1.6185754486498872e-19,9.361533315364691e-11,9.825720090237606e-21,4.687671052017564e-16,5.303784989556885e-16,9.518409011268546e-15,3.2022923358397494e-08,2.134764646122609e-18,1.3304086064299336e-15,3.765500259075269e-10,1.3457276379311877e-16,2.8559896445642476e-09,2.1136433309347832e-19,6.580479818357532e-14,1.621090936711724e-14,1.7282300296763096e-17,5.940250725027669e-13,9.797942344670396e-19,6.210128625989173e-13,7.808894093016837e-10,5.79759181183297e-14,9.216000931837976e-13,3.2659708319186854e-21,2.7965542247585565e-11,3.611817366054866e-18,7.939680484639728e-23,4.305851192668507e-18,6.611626505810692e-13,3.343930730737052e-19,7.378198742340203e-12,0.9999999614507816,1.720893609238667e-13,2.4312660272376737e-13,9.111375045408151e-10,7.630574337400575e-18,1.107355254651129e-17,1.860418918187113e-19,1.6638464422624838e-18,3.1064828936390575e-10,9.558243974988453e-13,1.0444613357252532e-16,7.381958247204387e-22,5.100921185858638e-19,1.5515937521750465e-11,1.4096657367005562e-19,5.642118929678914e-16,5.611262473648496e-18,7.220522523975842e-18,5.3349336249765144e-18,7.210028297373348e-17,2.0910962011913484e-18,2.7885022411603172e-15,7.736452919918076e-12,1.3724551568628942e-17
41,1.1020086772950681e-10,2.4455882231029752e-12,4.606256911505188e-12,1.0261200330116764e-10,4.933480621864672e-12,1.5523620727136545e-12,9.87523273201276e-15,2.47289293968134e-10,4.4493483640752643e-11,8.905147515455312e-12,0.9999985046469025,1.239270111886129e-11,6.275346964438669e-09,2.7937461281909047e-11,1.1324557172854044e-11,9.491790622562342e-14,1.248562736898321e-10,1.0509114984635623e-11,2.3484744025023756e-11,1.4006118689859475e-13,3.235200508094644e-11,1.5417839654730416e-09,6.423388409399907e-11,9.620796309773625e-14,1.406768551313601e-13,1.386576697451327e-12,6.913042320756063e-11,4.38554030465751e-13,4.335596199409307e-13,4.737746440962271e-13,2.2625793411785888e-11,2.839802899796673e-07,6.941692657071326e-11,9.042497521177623e-12,5.6725846118294214e-11,1.4960219931881598e-09,1.2460360399875903e-13,1.2422253138760457e-15,9.424986711613359e-15,1.4563489228556667e-16,3.0575198153545723e-16,8.359085183694394e-13,1.7608185716279574e-10,1.1102534768583408e-12,8.507485626388586e-09,7.295566388199861e-12,1.0822532911777684e-06,2.534016911470736e-16,3.75248522248747e-14,7.044446348838181e-08,7.148306337107274e-15,1.2552970471547707e-09,1.0752598072836827e-11,3.381520288144523e-11,5.287539563767515e-14,1.794655825865283e-10,1.1457667103996366e-10,2.9818947325371036e-16,1.0444956406753308e-13,1.9969050952754026e-16,2.762967757620483e-13,4.3153626136437885e-11,1.0236589911413798e-12,1.7805424409553844e-12,1.1120196017446387e-08,1.9363061406024485e-13,3.336094205702882e-10,7.588488662678745e-13,3.596407608931353e-10,9.562233300384703e-14,8.163802359443566e-14,2.5576467557998567e-13,1.9417605119467274e-13,1.4885867933569474e-10,1.9640490947991396e-10,4.743636609145202e-10,7.125260515164241e-16,1.341132127706084e-12,1.2846779097814119e-12,6.865968710074878e-10,1.62870884627275e-10,4.709820382306616e-13,1.1794306878239174e-14,1.42456231026342e-08,7.376408934627362e-12,3.637918737572939e-15,1.0462777463888078e-14,9.99234661986732e-17,7.99601356397876e-11,2.7108747650890715e-13,1.5932938750897577e-11,1.9180865817943724e-10,2.3375259872422096e-09,5.698864514914872e-09,1.8157090827101427e-09,1.821925980071957e-13,3.3233257649865477e-14,2.4487218213428066e-11,5.930707095957542e-11
44,3.620303652151666e-13,5.4295692812208764e-14,5.6662531485169033e-14,2.6628412390984296e-10,1.829228128352453e-12,1.0077175936856732e-14,2.4739185379200143e-12,4.928146908434215e-11,4.068905637150582e-13,2.772172843472674e-13,2.1729770906437684e-11,1.28977750715015e-09,1.2451871427269577e-08,2.0901669208234818e-10,2.1436453106139483e-11,4.3480058814421125e-14,1.043484335577653e-15,6.989619147633066e-10,5.614726183802803e-13,7.441331488885076e-13,6.938720231299443e-13,5.099216125531283e-13,2.953707372920295e-11,4.608675693904208e-11,3.815972129826409e-12,4.849323454437958e-11,1.9299948328313012e-12,1.7602406009225534e-16,7.4967082857363e-09,4.3562548307246736e-13,5.771110364837863e-11,2.4860046010342328e-14,2.9241804341825626e-13,7.619405958294956e-11,1.1878478556750735e-11,1.4283319124494547e-12,8.550027628303846e-12,1.2038060548229913e-15,3.490923647141977e-13,1.6535072607435996e-12,2.308608923750009e-17,2.2300994091432173e-14,1.992230183633594e-14,1.5194730547461975e-12,1.1164601224252145e-14,9.151678961376587e-12,9.622513479001595e-09,1.0834726726706788e-13,2.9399316529744507e-10,2.61873168186367e-12,8.732491713245338e-12,1.861120625059575e-12,0.9999987152591493,5.340733784824851e-07,4.16565407044247e-11,9.774381534823863e-12,3.447425324486933e-14,1.161329759088202e-13,1.6782487008179392e-14,5.737916733658825e-15,2.0139143207790814e-11,5.598657406299358e-12,1.619313576598044e-09,6.423307632741698e-13,2.1650446188934947e-12,5.311762833860385e-12,1.533585730460354e-10,9.282249300332236e-12,1.0549845888909099e-13,2.3387873641144937e-09,8.328499265570896e-12,4.3134055503266734e-13,2.4924397649227477e-16,7.847773358694666e-11,3.6943346244547717e-13,9.991027893390479e-11,1.4050616398491428e-14,3.2774246342145437e-15,9.369428831511576e-16,7.081952640563872e-07,8.390545253341776e-10,8.212711994074506e-10,7.096928215705603e-15,7.30792407900009e-10,2.8067983646135813e-15,3.066716965516099e-12,8.015253237967197e-10,1.5342472712185025e-15,1.239865654872377e-13,1.26340433838274e-13,4.7805670685058546e-14,6.444238216839677e-11,1.2972352949845185e-09,2.312676495216902e-10,1.0935461673311491e-12,2.77765600356205e-14,3.8187540681611436e-10,1.078022693645823e-15,1.643754488368645e-10
46,3.227897632765667e-12,1.5655862764423406e-08,9.958233308140284e-14,1.0758350467475132e-09,1.5679281032962209e-09,1.9688915950116536e-10,1.1998831679087955e-14,1.7020504486991283e-11,2.3969009340011433e-13,4.125739464915462e-09,9.166149752236147e-05,5.904192362299941e-12,3.748462995151079e-08,1.561144210352516e-10,1.3212274004026004e-07,8.289870518783277e-12,8.596559784428836e-08,6.030555634020701e-12,9.10694315852761e-08,2.20620864418256e-14,4.535797430203226e-09,1.918905103849885e-08,6.451824173754806e-08,4.195181378171615e-12,3.690178811729821e-12,1.7083172591851804e-07,2.339159714480061e-08,2.8531749565380824e-08,1.1721727567694398e-10,2.841203858435066e-10,2.229060126438602e-14,6.840835539287898e-08,4.1903297384371014e-10,1.1510938927705961e-08,4.1801888574987816e-13,6.598919104370858e-08,4.7869309486298555e-12,3.4672779644479e-16,2.5631542977951187e-12,2.0914002617837505e-13,1.213927391943958e-15,3.4536420625048226e-09,6.412266836393508e-13,2.3587457795832973e-12,7.92868591423076e-09,1.1299528198107929e-10,0.9991203751662103,7.402005141328438e-17,4.198461794953488e-11,5.378899989402819e-09,3.632628703551097e-11,0.00045384653533433436,8.933710761871518e-09,1.8644010097528916e-05,5.676029033181953e-10,2.2187834893732035e-10,0.00013890137933451487,3.6009379753119183e-14,8.453906350791647e-14,1.70592949074021e-12,4.838162709508045e-08,7.344315831302481e-12,6.577909680898522e-08,7.025669544181926e-11,2.4175707419991295e-07,2.961772319032777e-07,1.8698224085508676e-05,5.4955685546289657e-17,1.6221971390656986e-11,3.7588381284587215e-12,4.507757448247134e-12,1.503874185465939e-10,1.5412383893100852e-10,5.198195701984907e-13,0.00013827960018840467,1.587339689815822e-05,1.9083084116110025e-14,1.2904381534397192e-07,3.268295728553187e-07,6.579087353962121e-10,3.6732634405102505e-08,1.7354945987000442e-11,4.488546745763155e-15,3.6720561037484376e-07,6.059660672892994e-12,8.224785248927038e-14,1.978892305984128e-10,4.948220251214709e-13,3.9991780830125165e-07,1.3079612377271792e-15,1.3671772516394192e-14,5.577698857249807e-07,1.0447771700093457e-09,1.7761910082122896e-08,4.5421019513373407e-13,1.110368700156765e-11,2.9484031758059337e-12,3.7610716632547023e-07,4.955901578793316e-10
47,8.760512703325373e-10,1.8200378592406965e-11,1.0541903548871822e-08,9.314553393859852e-08,1.6978423230587247e-12,9.990546983041655e-12,5.4341249159891094e-08,1.2403981692640725e-10,4.548537703509878e-08,1.2317328324852844e-12,4.777186426152094e-11,3.4967793594020334e-14,6.992596380653151e-10,1.0840064329136619e-12,2.1070760563688368e-11,1.0479100319394866e-11,6.0274273909855846e-15,1.950935887008784e-10,3.801643749731575e-14,2.4295159002875164e-09,7.965964518014408e-10,5.061669496536872e-14,5.7576441226373555e-15,6.01676275769792e-11,1.1295922724969018e-11,3.229174708365226e-13,3.0635373613020496e-12,7.445730845826334e-11,2.111616654726491e-13,6.6309368002480526e-12,7.458577132062746e-11,5.6657124208293954e-08,2.43205358630377e-08,3.688334604262313e-08,4.1597131867441065e-09,3.580907805339965e-14,1.7741781997102573e-08,5.278351398752796e-10,8.028696101366429e-10,1.5696940103634715e-09,4.6445982071309417e-07,2.0824967856889286e-11,8.58923249616072e-11,9.18675963899735e-11,1.5900044367362142e-12,0.999996605896711,8.734225182090829e-12,1.943821582819512e-09,6.907528194591975e-13,7.21718673830536e-14,3.386401154075656e-11,2.0445858000416063e-08,1.0660673442531666e-09,2.719952806917926e-13,4.4243538704471303e-11,1.3066589529874935e-11,2.795053664382393e-17,2.0390298712823557e-10,1.422906207143845e-06,3.86461737511611e-08,3.1719700866768668e-09,8.505986929223916e-11,4.4543658086334324e-12,2.2663500461981483e-13,1.8938086826451955e-15,4.646917762781293e-10,3.1672510940099405e-13,2.0555683895177105e-11,7.799159876225953e-10,1.272090517896461e-09,2.604524857491223e-13,4.958176347161301e-12,3.0348387754012546e-12,2.688933946103834e-12,6.049290560594868e-14,1.4067439289769664e-14,3.775841531891907e-10,3.494224031351509e-14,9.541467602588332e-13,6.193578010717007e-07,1.0236893739074166e-11,1.1236767865616453e-09,1.5704592833601508e-07,1.0120721794930095e-11,2.9588877752546403e-07,3.825735691118536e-09,1.5570095148954714e-11,1.6481754624914546e-09,1.9954675002566982e-15,1.2305693576029434e-09,1.4271476918920518e-09,3.0499092662658054e-12,1.2055295210797923e-11,7.112484624018556e-14,4.214996843486984e-09,3.2947991629360235e-12,4.841269154580502e-10,1.810272008069984e-14,1.3777946005804407e-13
51,2.4501866729343724e-10,7.289117500565592e-12,7.369252490922707e-08,1.511511581437341e-10,4.279536190314483e-11,1.4799638278501458e-11,2.7482541838079864e-10,1.4886874954555965e-08,2.1586304221679887e-12,2.304853605185481e-13,1.49250051659896e-08,9.281989788582098e-11,2.0533971796778385e-11,1.1422129695656204e-12,1.870591177874264e-12,1.2433279350991254e-12,8.513897474918924e-14,9.293094506651975e-11,1.8949939134860845e-11,4.715435474634569e-12,2.0337867652529455e-13,1.212220257676716e-10,1.3516115523201336e-12,3.958724086494942e-11,1.2752315451205924e-10,4.051613740462593e-11,1.4129776205684458e-10,7.135137801157072e-10,8.970248669037106e-11,5.755694173489098e-12,9.611025275632396e-08,6.20251549052312e-11,1.6148958422253143e-10,1.0443515165118706e-12,6.014455270900193e-10,8.578882343230023e-12,4.840146402209483e-11,3.4864822026819865e-13,1.7107028249882936e-11,1.3469532237492132e-13,3.1890095936371273e-11,9.089326125482664e-15,3.2933136444310086e-09,2.420737739678593e-10,4.9658006719746826e-11,1.0222222001314025e-09,4.730491085417114e-13,4.2370557533199585e-11,7.23987103779499e-13,1.3492729331075913e-09,4.9061485687262305e-12,5.3536138309375393e-14,3.859025318329701e-11,1.051353956570246e-12,2.878536254130629e-12,1.1782938468349857e-13,1.917259768522575e-13,3.563858008387158e-11,4.611623928433425e-08,2.384449020755996e-11,4.6135578077782535e-11,1.319408181672332e-08,4.0319924910264576e-11,1.3875899096729938e-11,3.37342523965025e-10,1.1103749128953556e-11,2.4798446666422425e-11,2.714190891871319e-09,4.593259825871558e-08,7.545078741255644e-10,9.576869288364116e-11,3.327567788139332e-10,9.050146321342935e-13,0.9999996263202517,2.200814429325998e-15,1.566644785627769e-11,1.0119880004040734e-10,8.13383975204459e-14,4.668060632974084e-15,5.059539574825862e-10,1.170603680828653e-12,2.545415766878193e-09,1.755723469507386e-11,5.315746885610893e-10,1.9641415777147978e-13,5.4892784398093075e-09,1.6098477051333634e-08,2.330445962650601e-10,1.566918401260563e-11,6.684071641007864e-11,2.714037385197625e-09,6.829831800151182e-12,2.8586481460911196e-09,2.283622699101185e-12,4.146593380007128e-09,7.106980868499709e-12,1.9532080880851788e-08,6.941631440765469e-14,2.6759543094984457e-10
52,1.3983829230288767e-10,2.7560366985515403e-10,2.683845465003047e-14,1.690355455768639e-13,1.4265140722132701e-11,1.1183340375476487e-13,2.2619496230580142e-11,3.65464708529868e-07,1.2573118782088655e-10,4.14931912428898e-09,1.9194668758291713e-10,3.8390669854785915e-07,3.3208850584054307e-11,0.9999965409771174,1.8551056531867922e-09,6.539358184613979e-11,1.0456653895161894e-11,3.944106605478034e-08,3.319321158893975e-11,1.0118193515741898e-09,3.7286853254543083e-10,2.643102065719633e-13,1.0258349621300204e-10,4.753231288748449e-13,8.595714339285123e-13,7.394053098842271e-13,2.0113272166208534e-10,4.445133941287212e-16,1.5628703608440192e-11,2.573122010443743e-12,2.630412706605446e-09,2.2284322818960336e-12,7.301439591739454e-12,9.825655670704825e-09,4.938024248872513e-15,9.40893787046989e-10,7.957428852340522e-13,7.436951216368811e-13,9.506077602187674e-13,2.4333329199741354e-14,4.95500297733254e-15,2.3077842748491934e-10,4.951200740776621e-14,1.4942697793144594e-11,1.441848237973074e-11,3.7949512820656204e-11,1.853357234974501e-09,5.3581483513843025e-09,9.08631169982148e-08,1.5901923803766127e-07,3.2551311146842398e-12,1.8201512701705473e-14,8.26011315488705e-07,5.678078714192567e-07,2.5086340137571495e-11,2.478429473804634e-09,1.7440209170382485e-12,2.3811515704528197e-12,4.15543225481177e-14,6.2621148599991e-15,1.3952189657561754e-11,3.280695179976127e-14,1.5043353389031989e-10,3.0391785457748426e-11,4.7558219007588664e-12,5.294609546480595e-12,1.9880552565586242e-11,1.4310793096386779e-11,1.1491843148531552e-12,1.7852814610619512e-12,2.7548380994368154e-10,1.0246346325052072e-10,1.2408963695860834e-14,1.0691240998758781e-11,1.241274463336428e-08,5.5311309477612574e-11,4.746603386750067e-15,6.9185137902509425e-12,4.3904354719926156e-11,5.769040374062616e-12,4.76661245445174e-07,6.37857655662807e-12,6.109221589465844e-13,1.2570940429699617e-08,2.4385361438071726e-12,8.912727643175159e-13,3.491748194535304e-08,1.5146987373288647e-15,7.385112798395943e-10,1.424900669288029e-11,5.996573597517057e-14,9.25199373720006e-10,1.4777717224505299e-07,1.7963659003588685e-08,3.894476991807664e-11,2.3426523498738197e-09,8.400897665855374e-15,4.656931609487725e-13,2.8733711008787165e-07
53,2.4363417120349277e-12,3.6444079549773395e-12,4.250263304413823e-17,1.874649838985346e-14,1.861797603894158e-11,6.959150057229855e-10,2.746588472372779e-09,1.2543247743378626e-11,9.61919901201714e-11,2.1980409041502305e-09,6.254831088224064e-15,2.1942564280468103e-12,5.518743017293087e-15,5.837387041720084e-12,3.085548054027059e-14,1.420172135474649e-12,2.723411344551555e-10,1.7706195443913789e-15,1.287422554917269e-10,1.3098916313220127e-12,3.384289489149285e-14,1.5021208054716656e-17,5.5613476138369467e-14,1.2104635077434286e-15,2.4961586831420916e-11,4.0672161298264906e-15,7.096512143810157e-14,7.849819671541403e-17,1.2490129366173447e-14,3.0230477706957627e-16,2.520873342322576e-14,9.382957378313556e-17,1.1374840039516265e-13,1.4540379567997944e-13,4.2895494244159505e-16,6.960649195599885e-09,9.323738931008536e-11,3.302555978072343e-11,8.943660762488596e-15,1.3527978502900945e-11,2.335455901642706e-14,6.393637581913711e-13,1.927372449411725e-15,2.5435087835544586e-13,1.1536062819454433e-15,2.353763270093771e-12,2.9975563284569277e-13,1.994571405708639e-12,1.0876379682825707e-10,8.523233225877427e-15,1.1101824601597978e-14,2.0088046615156126e-13,8.119203402040435e-14,3.0366838729677646e-11,6.833766289167404e-15,1.2509426051808814e-12,1.6235673960699539e-13,1.6636800878670994e-14,3.8333523460034324e-14,1.285489025630268e-10,1.281015980983293e-12,1.2416430767075463e-12,4.953489107397605e-13,9.387683605410977e-10,2.0056220639512794e-16,6.085468247401788e-13,4.680596405118161e-15,3.3401896917778404e-15,1.983031723472106e-15,9.405510960857171e-06,2.6053066267785964e-11,0.9999902371373635,2.670561282019856e-16,3.575415292217574e-14,8.158504369789022e-14,1.2357141596042207e-14,6.901357049782047e-10,1.2039959842030581e-14,5.959188421549828e-10,1.612589359241972e-13,3.410659960591625e-07,5.011604397062056e-16,1.3515145694096268e-11,2.840840569804917e-13,1.8984399899888472e-12,9.843957270672026e-14,4.464386558097931e-15,1.0563810711257799e-14,4.677383534112349e-16,3.018582224089409e-11,8.342754844269478e-15,2.998172542018372e-14,3.909229938141984e-10,6.548300918740477e-12,6.825676536704502e-16,3.9217208037969707e-13,1.7713335035023565e-13,2.4943767238216596e-16,5.302969479907459e-16
